OBJECTID,Id,ORIG_FID,Name,x,y,distance
1483,0,0, ,605987.051,6093836.862,44490
1484,0,0, ,606017.0388,6093837.719,44520
1485,0,0, ,606047.0265,6093838.576,44550
1486,0,0, ,606077.0143,6093839.433,44580
1487,0,0, ,606107.0021,6093840.29,44610
1488,0,0, ,606136.9898,6093841.146,44640
1489,0,0, ,606166.9776,6093842.003,44670
1490,0,0, ,606196.9654,6093842.86,44700
1491,0,0, ,606226.9532,6093843.717,44730
1492,0,0, ,606256.9408,6093844.573,44760
1493,0,0, ,606286.9286,6093845.43,44790
1494,0,0, ,606316.9164,6093846.287,44820
1495,0,0, ,606346.9041,6093847.144,44850
1496,0,0, ,606376.8919,6093848.001,44880
1497,0,0, ,606406.8797,6093848.857,44910
1498,0,0, ,606436.8674,6093849.714,44940
1499,0,0, ,606466.8552,6093850.571,44970
1500,0,0, ,606496.843,6093851.428,45000
1501,0,0, ,606526.8307,6093852.285,45030
1502,0,0, ,606556.8185,6093853.141,45060
1503,0,0, ,606586.8063,6093853.998,45090
1504,0,0, ,606616.794,6093854.855,45120
1505,0,0, ,606646.7818,6093855.712,45150
1506,0,0, ,606676.7696,6093856.569,45180
1507,0,0, ,606706.7573,6093857.425,45210
1508,0,0, ,606736.7451,6093858.282,45240
1509,0,0, ,606766.7329,6093859.139,45270
1510,0,0, ,606796.7206,6093859.996,45300
1511,0,0, ,606826.7084,6093860.853,45330
1512,0,0, ,606856.6961,6093861.709,45360
1513,0,0, ,606886.6838,6093862.566,45390
1514,0,0, ,606916.6716,6093863.423,45420
1515,0,0, ,606946.6594,6093864.28,45450
1516,0,0, ,606976.6471,6093865.137,45480
1517,0,0, ,607006.6349,6093865.993,45510
1518,0,0, ,607036.6227,6093866.85,45540
1519,0,0, ,607066.6104,6093867.707,45570
1520,0,0, ,607096.5982,6093868.564,45600
1521,0,0, ,607126.586,6093869.42,45630
1522,0,0, ,607156.5737,6093870.277,45660
1523,0,0, ,607186.5615,6093871.134,45690
1524,0,0, ,607216.5493,6093871.991,45720
1525,0,0, ,607246.537,6093872.848,45750
1526,0,0, ,607276.5248,6093873.704,45780
1527,0,0, ,607306.5126,6093874.561,45810
1528,0,0, ,607336.5004,6093875.418,45840
1529,0,0, ,607366.4881,6093876.275,45870
1530,0,0, ,607396.4759,6093877.132,45900
1531,0,0, ,607426.4637,6093877.988,45930
1532,0,0, ,607456.4514,6093878.845,45960
1533,0,0, ,607486.4391,6093879.702,45990
1534,0,0, ,607516.4269,6093880.559,46020
1535,0,0, ,607546.4146,6093881.416,46050
1536,0,0, ,607576.4024,6093882.272,46080
1537,0,0, ,607606.3902,6093883.129,46110
1538,0,0, ,607636.3779,6093883.986,46140
1539,0,0, ,607666.3657,6093884.843,46170
1540,0,0, ,607696.3535,6093885.7,46200
1541,0,0, ,607726.3412,6093886.556,46230
1542,0,0, ,607756.329,6093887.413,46260
1543,0,0, ,607786.3168,6093888.27,46290
1544,0,0, ,607816.3045,6093889.127,46320
1545,0,0, ,607846.2923,6093889.984,46350
1546,0,0, ,607876.2801,6093890.84,46380
1547,0,0, ,607906.2678,6093891.697,46410
1548,0,0, ,607936.2556,6093892.554,46440
1549,0,0, ,607966.2434,6093893.411,46470
1550,0,0, ,607996.2311,6093894.267,46500
1551,0,0, ,608026.2189,6093895.124,46530
1552,0,0, ,608056.2067,6093895.981,46560
1553,0,0, ,608086.1943,6093896.838,46590
1554,0,0, ,608116.1821,6093897.695,46620
1555,0,0, ,608146.1699,6093898.551,46650
1556,0,0, ,608176.1576,6093899.408,46680
1557,0,0, ,608206.1454,6093900.265,46710
1558,0,0, ,608236.1332,6093901.122,46740
1559,0,0, ,608266.1209,6093901.979,46770
1560,0,0, ,608296.1087,6093902.835,46800
1561,0,0, ,608326.0965,6093903.692,46830
1562,0,0, ,608356.0842,6093904.549,46860
1563,0,0, ,608386.072,6093905.406,46890
1564,0,0, ,608416.0598,6093906.263,46920
1565,0,0, ,608446.0475,6093907.119,46950
1566,0,0, ,608476.0353,6093907.976,46980
1567,0,0, ,608506.0231,6093908.833,47010
1568,0,0, ,608536.0109,6093909.69,47040
1569,0,0, ,608565.9986,6093910.547,47070
1570,0,0, ,608595.9864,6093911.403,47100
1571,0,0, ,608625.9742,6093912.26,47130
1572,0,0, ,608655.9619,6093913.117,47160
1573,0,0, ,608685.9496,6093913.974,47190
1574,0,0, ,608715.9374,6093914.83,47220
1575,0,0, ,608745.9251,6093915.687,47250
1576,0,0, ,608775.9129,6093916.544,47280
1577,0,0, ,608805.9007,6093917.401,47310
1578,0,0, ,608835.8884,6093918.258,47340
1579,0,0, ,608865.8762,6093919.114,47370
1580,0,0, ,608895.864,6093919.971,47400
1581,0,0, ,608925.8517,6093920.828,47430
1582,0,0, ,608955.8395,6093921.685,47460
1583,0,0, ,608985.8273,6093922.542,47490
1584,0,0, ,609015.815,6093923.398,47520
1585,0,0, ,609045.8028,6093924.255,47550
1586,0,0, ,609075.7906,6093925.112,47580
1587,0,0, ,609105.7783,6093925.969,47610
1588,0,0, ,609135.7661,6093926.826,47640
1589,0,0, ,609165.7539,6093927.682,47670
1590,0,0, ,609195.7416,6093928.539,47700
1591,0,0, ,609225.7294,6093929.396,47730
1592,0,0, ,609255.7172,6093930.253,47760
1593,0,0, ,609285.7048,6093931.109,47790
1594,0,0, ,609315.6926,6093931.966,47820
1595,0,0, ,609345.6804,6093932.823,47850
1596,0,0, ,609375.6681,6093933.68,47880
1597,0,0, ,609405.6559,6093934.537,47910
1598,0,0, ,609435.6437,6093935.393,47940
1599,0,0, ,609465.6314,6093936.25,47970
1600,0,0, ,609495.6192,6093937.107,48000
1601,0,0, ,609525.607,6093937.964,48030
1602,0,0, ,609555.5947,6093938.821,48060
1603,0,0, ,609585.5825,6093939.677,48090
1604,0,0, ,609615.5703,6093940.534,48120
1605,0,0, ,609645.5581,6093941.391,48150
1606,0,0, ,609675.5458,6093942.248,48180
1607,0,0, ,609705.5336,6093943.105,48210
1608,0,0, ,609735.5214,6093943.961,48240
1609,0,0, ,609765.5091,6093944.818,48270
1610,0,0, ,609795.4969,6093945.675,48300
1611,0,0, ,609825.4847,6093946.532,48330
1612,0,0, ,609855.4724,6093947.389,48360
1613,0,0, ,609885.4602,6093948.245,48390
1614,0,0, ,609915.4479,6093949.102,48420
1615,0,0, ,609945.4356,6093949.959,48450
1616,0,0, ,609975.4234,6093950.816,48480
1617,0,0, ,610005.4112,6093951.673,48510
1618,0,0, ,610035.3989,6093952.529,48540
1619,0,0, ,610065.3867,6093953.386,48570
1620,0,0, ,610095.3745,6093954.243,48600
1621,0,0, ,610125.3622,6093955.1,48630
1622,0,0, ,610155.35,6093955.957,48660
1623,0,0, ,610185.3378,6093956.813,48690
1624,0,0, ,610215.3255,6093957.67,48720
1625,0,0, ,610245.3133,6093958.527,48750
1626,0,0, ,610275.3011,6093959.384,48780
1627,0,0, ,610305.2888,6093960.24,48810
1628,0,0, ,610335.2766,6093961.097,48840
1629,0,0, ,610365.2644,6093961.954,48870
1630,0,0, ,610395.2521,6093962.811,48900
1631,0,0, ,610425.2399,6093963.668,48930
1632,0,0, ,610455.2277,6093964.524,48960
1633,0,0, ,610485.2154,6093965.381,48990
1634,0,0, ,610515.2031,6093966.238,49020
1635,0,0, ,610545.1909,6093967.095,49050
1636,0,0, ,610575.1786,6093967.952,49080
1637,0,0, ,610605.1664,6093968.808,49110
1638,0,0, ,610635.1542,6093969.665,49140
1639,0,0, ,610665.1419,6093970.522,49170
1640,0,0, ,610695.1297,6093971.379,49200
1641,0,0, ,610725.1175,6093972.236,49230
1642,0,0, ,610755.1052,6093973.092,49260
1643,0,0, ,610785.093,6093973.949,49290
1644,0,0, ,610815.0808,6093974.806,49320
1645,0,0, ,610845.0686,6093975.663,49350
1646,0,0, ,610875.0563,6093976.52,49380
1647,0,0, ,610905.0441,6093977.376,49410
1648,0,0, ,610935.0319,6093978.233,49440
1649,0,0, ,610965.0196,6093979.09,49470
1650,0,0, ,610995.0074,6093979.947,49500
1651,0,0, ,611024.9952,6093980.804,49530
1652,0,0, ,611054.9829,6093981.66,49560
1653,0,0, ,611084.9707,6093982.517,49590
1654,0,0, ,611114.9584,6093983.374,49620
1655,0,0, ,611144.9461,6093984.231,49650
1656,0,0, ,611174.9339,6093985.087,49680
1657,0,0, ,611204.9217,6093985.944,49710
1658,0,0, ,611234.9094,6093986.801,49740
1659,0,0, ,611264.8972,6093987.658,49770
1660,0,0, ,611294.885,6093988.515,49800
1661,0,0, ,611324.8727,6093989.371,49830
1662,0,0, ,611354.8605,6093990.228,49860
1663,0,0, ,611384.8483,6093991.085,49890
1664,0,0, ,611414.836,6093991.942,49920
1665,0,0, ,611444.8238,6093992.799,49950
1666,0,0, ,611474.8116,6093993.655,49980
1667,0,0, ,611504.7993,6093994.512,50010
1668,0,0, ,611534.7871,6093995.369,50040
1669,0,0, ,611564.7749,6093996.226,50070
1670,0,0, ,611594.7626,6093997.083,50100
1671,0,0, ,611624.7504,6093997.939,50130
1672,0,0, ,611654.7382,6093998.796,50160
1673,0,0, ,611684.7259,6093999.653,50190
1674,0,0, ,611714.7136,6094000.51,50220
1675,0,0, ,611744.7014,6094001.367,50250
1676,0,0, ,611774.6891,6094002.223,50280
1677,0,0, ,611804.6769,6094003.08,50310
1678,0,0, ,611834.6647,6094003.937,50340
1679,0,0, ,611864.6524,6094004.794,50370
1680,0,0, ,611894.6402,6094005.651,50400
1681,0,0, ,611924.628,6094006.507,50430
1682,0,0, ,611954.6158,6094007.364,50460
1683,0,0, ,611984.6035,6094008.221,50490
1684,0,0, ,612014.5913,6094009.078,50520
1685,0,0, ,612044.5791,6094009.934,50550
1686,0,0, ,612074.5668,6094010.791,50580
1687,0,0, ,612104.5546,6094011.648,50610
1688,0,0, ,612134.5424,6094012.505,50640
1689,0,0, ,612164.5301,6094013.362,50670
1690,0,0, ,612194.5179,6094014.218,50700
1691,0,0, ,612224.5057,6094015.075,50730
1692,0,0, ,612254.4934,6094015.932,50760
1693,0,0, ,612284.4812,6094016.789,50790
1694,0,0, ,612314.469,6094017.646,50820
1695,0,0, ,612344.4566,6094018.502,50850
1696,0,0, ,612374.4444,6094019.359,50880
1697,0,0, ,612404.4322,6094020.216,50910
1698,0,0, ,612434.4199,6094021.073,50940
1699,0,0, ,612464.4077,6094021.93,50970
1700,0,0, ,612494.3955,6094022.786,51000
1701,0,0, ,612524.3832,6094023.643,51030
1702,0,0, ,612554.371,6094024.5,51060
1703,0,0, ,612584.3588,6094025.357,51090
1704,0,0, ,612614.3465,6094026.214,51120
1705,0,0, ,612644.3343,6094027.07,51150
1706,0,0, ,612674.3221,6094027.927,51180
1707,0,0, ,612704.3098,6094028.784,51210
1708,0,0, ,612734.2976,6094029.641,51240
1709,0,0, ,612764.2854,6094030.498,51270
1710,0,0, ,612794.2731,6094031.354,51300
1711,0,0, ,612824.2609,6094032.211,51330
1712,0,0, ,612854.2487,6094033.068,51360
1713,0,0, ,612884.2364,6094033.925,51390
1714,0,0, ,612914.2242,6094034.781,51420
1715,0,0, ,612944.2119,6094035.638,51450
1716,0,0, ,612974.1996,6094036.495,51480
1717,0,0, ,613004.1874,6094037.352,51510
1718,0,0, ,613034.1752,6094038.209,51540
1719,0,0, ,613064.1629,6094039.065,51570
1720,0,0, ,613094.1507,6094039.922,51600
1721,0,0, ,613124.1385,6094040.779,51630
1722,0,0, ,613154.1263,6094041.636,51660
1723,0,0, ,613184.114,6094042.493,51690
1724,0,0, ,613214.1018,6094043.349,51720
1725,0,0, ,613244.0896,6094044.206,51750
1726,0,0, ,613274.0773,6094045.063,51780
1727,0,0, ,613304.0651,6094045.92,51810
1728,0,0, ,613334.0529,6094046.777,51840
1729,0,0, ,613364.0406,6094047.633,51870
1730,0,0, ,613394.0284,6094048.49,51900
1731,0,0, ,613424.0162,6094049.347,51930
1732,0,0, ,613454.0039,6094050.204,51960
1733,0,0, ,613483.9917,6094051.061,51990
1734,0,0, ,613513.9795,6094051.917,52020
1735,0,0, ,613543.9671,6094052.774,52050
1736,0,0, ,613573.9549,6094053.631,52080
1737,0,0, ,613603.9427,6094054.488,52110
1738,0,0, ,613633.9304,6094055.345,52140
1739,0,0, ,613663.9182,6094056.201,52170
1740,0,0, ,613693.906,6094057.058,52200
1741,0,0, ,613723.8937,6094057.915,52230
1742,0,0, ,613753.8815,6094058.772,52260
1743,0,0, ,613783.8693,6094059.629,52290
1744,0,0, ,613813.857,6094060.485,52320
1745,0,0, ,613843.8448,6094061.342,52350
1746,0,0, ,613873.8326,6094062.199,52380
1747,0,0, ,613903.8203,6094063.056,52410
1748,0,0, ,613933.8081,6094063.912,52440
1749,0,0, ,613963.7959,6094064.769,52470
1750,0,0, ,613993.7836,6094065.626,52500
1751,0,0, ,614023.7714,6094066.483,52530
1752,0,0, ,614053.7592,6094067.34,52560
1753,0,0, ,614083.7469,6094068.196,52590
1754,0,0, ,614113.7347,6094069.053,52620
1755,0,0, ,614143.7224,6094069.91,52650
1756,0,0, ,614173.7101,6094070.767,52680
1757,0,0, ,614203.6979,6094071.624,52710
1758,0,0, ,614233.6857,6094072.48,52740
1759,0,0, ,614263.6735,6094073.337,52770
1760,0,0, ,614293.6612,6094074.194,52800
1761,0,0, ,614323.649,6094075.051,52830
1762,0,0, ,614353.6368,6094075.908,52860
1763,0,0, ,614383.6245,6094076.764,52890
1764,0,0, ,614413.6123,6094077.621,52920
1765,0,0, ,614443.6001,6094078.478,52950
1766,0,0, ,614473.5878,6094079.335,52980
1767,0,0, ,614503.5756,6094080.192,53010
1768,0,0, ,614533.5634,6094081.048,53040
1769,0,0, ,614563.5511,6094081.905,53070
1770,0,0, ,614593.5389,6094082.762,53100
1771,0,0, ,614623.5267,6094083.619,53130
1772,0,0, ,614653.5144,6094084.476,53160
1773,0,0, ,614683.5022,6094085.332,53190
1774,0,0, ,614713.49,6094086.189,53220
1775,0,0, ,614743.4777,6094087.046,53250
1776,0,0, ,614773.4654,6094087.903,53280
1777,0,0, ,614803.4532,6094088.759,53310
1778,0,0, ,614833.4409,6094089.616,53340
1779,0,0, ,614863.4287,6094090.473,53370
1780,0,0, ,614893.4165,6094091.33,53400
1781,0,0, ,614923.4042,6094092.187,53430
1782,0,0, ,614953.392,6094093.043,53460
1783,0,0, ,614983.3798,6094093.9,53490
1784,0,0, ,615013.3675,6094094.757,53520
1785,0,0, ,615043.3553,6094095.614,53550
1786,0,0, ,615073.3431,6094096.471,53580
1787,0,0, ,615103.3308,6094097.327,53610
1788,0,0, ,615133.3186,6094098.184,53640
1789,0,0, ,615163.3064,6094099.041,53670
1790,0,0, ,615193.2941,6094099.898,53700
1791,0,0, ,615223.2819,6094100.755,53730
1792,0,0, ,615253.2697,6094101.611,53760
1793,0,0, ,615283.2574,6094102.468,53790
1794,0,0, ,615313.2452,6094103.325,53820
1795,0,0, ,615343.233,6094104.182,53850
1796,0,0, ,615373.2206,6094105.039,53880
1797,0,0, ,615403.2084,6094105.895,53910
1798,0,0, ,615433.1962,6094106.752,53940
1799,0,0, ,615463.184,6094107.609,53970
1800,0,0, ,615493.1717,6094108.466,54000
1801,0,0, ,615523.1595,6094109.323,54030
1802,0,0, ,615553.1473,6094110.179,54060
1803,0,0, ,615583.135,6094111.036,54090
1804,0,0, ,615613.1228,6094111.893,54120
1805,0,0, ,615643.1106,6094112.75,54150
1806,0,0, ,615673.0983,6094113.606,54180
1807,0,0, ,615703.0861,6094114.463,54210
1808,0,0, ,615733.0739,6094115.32,54240
1809,0,0, ,615763.0616,6094116.177,54270
1810,0,0, ,615793.0494,6094117.034,54300
1811,0,0, ,615823.0372,6094117.89,54330
1812,0,0, ,615853.0249,6094118.747,54360
1813,0,0, ,615883.0127,6094119.604,54390
1814,0,0, ,615913.0005,6094120.461,54420
1815,0,0, ,615942.9882,6094121.318,54450
1816,0,0, ,615972.9759,6094122.174,54480
1817,0,0, ,616002.9637,6094123.031,54510
1818,0,0, ,616032.9514,6094123.888,54540
1819,0,0, ,616062.9392,6094124.745,54570
1820,0,0, ,616092.927,6094125.602,54600
1821,0,0, ,616122.9147,6094126.458,54630
1822,0,0, ,616152.9025,6094127.315,54660
1823,0,0, ,616182.8903,6094128.172,54690
1824,0,0, ,616212.878,6094129.029,54720
1825,0,0, ,616242.8658,6094129.886,54750
1826,0,0, ,616272.8536,6094130.742,54780
1827,0,0, ,616302.8413,6094131.599,54810
1828,0,0, ,616332.8291,6094132.456,54840
1829,0,0, ,616362.8169,6094133.313,54870
1830,0,0, ,616392.8046,6094134.17,54900
1831,0,0, ,616422.7924,6094135.026,54930
1832,0,0, ,616452.7802,6094135.883,54960
1833,0,0, ,616482.7679,6094136.74,54990
1834,0,0, ,616512.7557,6094137.597,55020
1835,0,0, ,616542.7435,6094138.453,55050
1836,0,0, ,616572.7312,6094139.31,55080
1837,0,0, ,616602.7189,6094140.167,55110
1838,0,0, ,616632.7067,6094141.024,55140
1839,0,0, ,616662.6945,6094141.881,55170
1840,0,0, ,616692.6822,6094142.737,55200
1841,0,0, ,616722.67,6094143.594,55230
1842,0,0, ,616752.6578,6094144.451,55260
1843,0,0, ,616782.6455,6094145.308,55290
1844,0,0, ,616812.6333,6094146.165,55320
1845,0,0, ,616842.6211,6094147.021,55350
1846,0,0, ,616872.6088,6094147.878,55380
1847,0,0, ,616902.5966,6094148.735,55410
1848,0,0, ,616932.5844,6094149.592,55440
1849,0,0, ,616962.5721,6094150.449,55470
1850,0,0, ,616992.5599,6094151.305,55500
1851,0,0, ,617022.5477,6094152.162,55530
1852,0,0, ,617052.5354,6094153.019,55560
1853,0,0, ,617082.5232,6094153.876,55590
1854,0,0, ,617112.511,6094154.733,55620
1855,0,0, ,617142.4987,6094155.589,55650
1856,0,0, ,617172.4865,6094156.446,55680
1857,0,0, ,617202.4742,6094157.303,55710
1858,0,0, ,617232.4619,6094158.16,55740
1859,0,0, ,617262.4497,6094159.017,55770
1860,0,0, ,617292.4375,6094159.873,55800
1861,0,0, ,617322.4252,6094160.73,55830
1862,0,0, ,617352.413,6094161.587,55860
1863,0,0, ,617382.4008,6094162.444,55890
1864,0,0, ,617412.3885,6094163.3,55920
1865,0,0, ,617442.3763,6094164.157,55950
1866,0,0, ,617472.3641,6094165.014,55980
1867,0,0, ,617502.3518,6094165.871,56010
1868,0,0, ,617532.3396,6094166.728,56040
1869,0,0, ,617562.3274,6094167.584,56070
1870,0,0, ,617592.3151,6094168.441,56100
1871,0,0, ,617622.3029,6094169.298,56130
1872,0,0, ,617652.2907,6094170.155,56160
1873,0,0, ,617682.2784,6094171.012,56190
1874,0,0, ,617712.2662,6094171.868,56220
1875,0,0, ,617742.254,6094172.725,56250
1876,0,0, ,617772.2418,6094173.582,56280
1877,0,0, ,617802.2294,6094174.439,56310
1878,0,0, ,617832.2172,6094175.296,56340
1879,0,0, ,617862.205,6094176.152,56370
1880,0,0, ,617892.1927,6094177.009,56400
1881,0,0, ,617922.1805,6094177.866,56430
1882,0,0, ,617952.1683,6094178.723,56460
1883,0,0, ,617982.156,6094179.58,56490
1884,0,0, ,618012.1438,6094180.436,56520
1885,0,0, ,618042.1316,6094181.293,56550
1886,0,0, ,618072.1193,6094182.15,56580
1887,0,0, ,618102.1071,6094183.007,56610
1888,0,0, ,618132.0949,6094183.864,56640
1889,0,0, ,618162.0826,6094184.72,56670
1890,0,0, ,618192.0704,6094185.577,56700
1891,0,0, ,618222.0582,6094186.434,56730
1892,0,0, ,618252.0459,6094187.291,56760
1893,0,0, ,618282.0337,6094188.148,56790
1894,0,0, ,618312.0215,6094189.004,56820
1895,0,0, ,618342.0092,6094189.861,56850
1896,0,0, ,618371.997,6094190.718,56880
1897,0,0, ,618401.9847,6094191.575,56910
1898,0,0, ,618431.9724,6094192.431,56940
1899,0,0, ,618461.9602,6094193.288,56970
1900,0,0, ,618491.948,6094194.145,57000
1901,0,0, ,618521.9357,6094195.002,57030
1902,0,0, ,618551.9235,6094195.859,57060
1903,0,0, ,618581.9113,6094196.715,57090
1904,0,0, ,618611.899,6094197.572,57120
1905,0,0, ,618641.8868,6094198.429,57150
1906,0,0, ,618671.8746,6094199.286,57180
1907,0,0, ,618701.8623,6094200.143,57210
1908,0,0, ,618731.8501,6094200.999,57240
1909,0,0, ,618761.8379,6094201.856,57270
1910,0,0, ,618791.8256,6094202.713,57300
1911,0,0, ,618821.8134,6094203.57,57330
1912,0,0, ,618851.8012,6094204.427,57360
1913,0,0, ,618881.789,6094205.283,57390
1914,0,0, ,618911.7767,6094206.14,57420
1915,0,0, ,618941.7645,6094206.997,57450
1916,0,0, ,618971.7523,6094207.854,57480
1917,0,0, ,619001.7399,6094208.711,57510
1918,0,0, ,619031.7277,6094209.567,57540
1919,0,0, ,619061.7155,6094210.424,57570
1920,0,0, ,619091.7032,6094211.281,57600
1921,0,0, ,619121.691,6094212.138,57630
1922,0,0, ,619151.6788,6094212.995,57660
1923,0,0, ,619181.6665,6094213.851,57690
1924,0,0, ,619211.6543,6094214.708,57720
1925,0,0, ,619241.6421,6094215.565,57750
1926,0,0, ,619271.6298,6094216.422,57780
1927,0,0, ,619301.6176,6094217.278,57810
1928,0,0, ,619331.6054,6094218.135,57840
1929,0,0, ,619361.5931,6094218.992,57870
1930,0,0, ,619391.5809,6094219.849,57900
1931,0,0, ,619421.5687,6094220.706,57930
1932,0,0, ,619451.5564,6094221.562,57960
1933,0,0, ,619481.5442,6094222.419,57990
1934,0,0, ,619511.532,6094223.276,58020
1935,0,0, ,619541.5197,6094224.133,58050
1936,0,0, ,619571.5075,6094224.99,58080
1937,0,0, ,619601.4953,6094225.846,58110
1938,0,0, ,619631.4829,6094226.703,58140
1939,0,0, ,619661.4707,6094227.56,58170
1940,0,0, ,619691.4585,6094228.417,58200
1941,0,0, ,619721.4462,6094229.274,58230
1942,0,0, ,619751.434,6094230.13,58260
1943,0,0, ,619781.4218,6094230.987,58290
1944,0,0, ,619811.4095,6094231.844,58320
1945,0,0, ,619841.3973,6094232.701,58350
1946,0,0, ,619871.3851,6094233.558,58380
1947,0,0, ,619901.3728,6094234.414,58410
1948,0,0, ,619931.3606,6094235.271,58440
1949,0,0, ,619961.3484,6094236.128,58470
1950,0,0, ,619991.3361,6094236.985,58500
1951,0,0, ,620021.3239,6094237.842,58530
1952,0,0, ,620051.3117,6094238.698,58560
1953,0,0, ,620081.2995,6094239.555,58590
1954,0,0, ,620111.2872,6094240.412,58620
1955,0,0, ,620141.275,6094241.269,58650
1956,0,0, ,620171.2628,6094242.125,58680
1957,0,0, ,620201.2505,6094242.982,58710
1958,0,0, ,620231.2382,6094243.839,58740
1959,0,0, ,620261.226,6094244.696,58770
1960,0,0, ,620291.2137,6094245.553,58800
1961,0,0, ,620321.2015,6094246.409,58830
1962,0,0, ,620351.1893,6094247.266,58860
1963,0,0, ,620381.177,6094248.123,58890
1964,0,0, ,620411.1648,6094248.98,58920
1965,0,0, ,620441.1526,6094249.837,58950
1966,0,0, ,620471.1403,6094250.693,58980
1967,0,0, ,620501.1281,6094251.55,59010
1968,0,0, ,620531.1159,6094252.407,59040
1969,0,0, ,620561.1036,6094253.264,59070
1970,0,0, ,620591.0914,6094254.121,59100
1971,0,0, ,620621.0792,6094254.977,59130
1972,0,0, ,620651.0669,6094255.834,59160
1973,0,0, ,620681.0547,6094256.691,59190
1974,0,0, ,620711.0425,6094257.548,59220
1975,0,0, ,620741.0302,6094258.405,59250
1976,0,0, ,620771.018,6094259.261,59280
1977,0,0, ,620801.0058,6094260.118,59310
1978,0,0, ,620830.9934,6094260.975,59340
1979,0,0, ,620860.9812,6094261.832,59370
1980,0,0, ,620890.969,6094262.689,59400
1981,0,0, ,620920.9567,6094263.545,59430
1982,0,0, ,620950.9445,6094264.402,59460
1983,0,0, ,620980.9323,6094265.259,59490
1984,0,0, ,621010.92,6094266.116,59520
1985,0,0, ,621040.9078,6094266.972,59550
1986,0,0, ,621070.8956,6094267.829,59580
1987,0,0, ,621100.8833,6094268.686,59610
1988,0,0, ,621130.8711,6094269.543,59640
1989,0,0, ,621160.8589,6094270.4,59670
1990,0,0, ,621190.8467,6094271.256,59700
1991,0,0, ,621220.8344,6094272.113,59730
1992,0,0, ,621250.8222,6094272.97,59760
1993,0,0, ,621280.81,6094273.827,59790
1994,0,0, ,621310.7977,6094274.684,59820
1995,0,0, ,621340.7855,6094275.54,59850
1996,0,0, ,621370.7733,6094276.397,59880
1997,0,0, ,621400.761,6094277.254,59910
1998,0,0, ,621430.7488,6094278.111,59940
1999,0,0, ,621460.7365,6094278.968,59970
2000,0,0, ,621490.7242,6094279.824,60000
2001,0,0, ,621520.712,6094280.681,60030
2002,0,0, ,621550.6998,6094281.538,60060
2003,0,0, ,621580.6875,6094282.395,60090
2004,0,0, ,621610.6753,6094283.252,60120
2005,0,0, ,621640.6631,6094284.108,60150
2006,0,0, ,621670.6508,6094284.965,60180
2007,0,0, ,621700.6386,6094285.822,60210
2008,0,0, ,621730.6264,6094286.679,60240
2009,0,0, ,621760.6141,6094287.536,60270
2010,0,0, ,621790.6019,6094288.392,60300
2011,0,0, ,621820.5897,6094289.249,60330
2012,0,0, ,621850.5774,6094290.106,60360
2013,0,0, ,621880.5652,6094290.963,60390
2014,0,0, ,621910.553,6094291.82,60420
2015,0,0, ,621940.5407,6094292.676,60450
2016,0,0, ,621970.5285,6094293.533,60480
2017,0,0, ,622000.5163,6094294.39,60510
2018,0,0, ,622030.504,6094295.247,60540
2019,0,0, ,622060.4917,6094296.103,60570
2020,0,0, ,622090.4795,6094296.96,60600
2021,0,0, ,622120.4672,6094297.817,60630
2022,0,0, ,622150.455,6094298.674,60660
2023,0,0, ,622180.4428,6094299.531,60690
2024,0,0, ,622210.4305,6094300.387,60720
2025,0,0, ,622240.4183,6094301.244,60750
2026,0,0, ,622270.4061,6094302.101,60780
2027,0,0, ,622300.3938,6094302.958,60810
2028,0,0, ,622330.3816,6094303.815,60840
2029,0,0, ,622360.3694,6094304.671,60870
2030,0,0, ,622390.3572,6094305.528,60900
2031,0,0, ,622420.3449,6094306.385,60930
2032,0,0, ,622450.3327,6094307.242,60960
2033,0,0, ,622480.3205,6094308.099,60990
2034,0,0, ,622510.3082,6094308.955,61020
2035,0,0, ,622540.296,6094309.812,61050
2036,0,0, ,622570.2838,6094310.669,61080
2037,0,0, ,622600.2715,6094311.526,61110
2038,0,0, ,622630.2593,6094312.383,61140
2039,0,0, ,622660.247,6094313.239,61170
2040,0,0, ,622690.2347,6094314.096,61200
2041,0,0, ,622720.2225,6094314.953,61230
2042,0,0, ,622750.2103,6094315.81,61260
2043,0,0, ,622780.198,6094316.667,61290
2044,0,0, ,622810.1858,6094317.523,61320
2045,0,0, ,622840.1736,6094318.38,61350
2046,0,0, ,622870.1613,6094319.237,61380
2047,0,0, ,622900.1491,6094320.094,61410
2048,0,0, ,622930.1369,6094320.95,61440
2049,0,0, ,622960.1246,6094321.807,61470
2050,0,0, ,622990.1124,6094322.664,61500
2051,0,0, ,623020.1002,6094323.521,61530
2052,0,0, ,623050.0879,6094324.378,61560
2053,0,0, ,623080.0757,6094325.234,61590
2054,0,0, ,623110.0635,6094326.091,61620
2055,0,0, ,623140.0512,6094326.948,61650
2056,0,0, ,623170.039,6094327.805,61680
2057,0,0, ,623200.0268,6094328.662,61710
2058,0,0, ,623230.0145,6094329.518,61740
2059,0,0, ,623260.0022,6094330.375,61770
2060,0,0, ,623289.99,6094331.232,61800
2061,0,0, ,623319.9777,6094332.089,61830
2062,0,0, ,623349.9655,6094332.946,61860
2063,0,0, ,623379.9533,6094333.802,61890
2064,0,0, ,623409.941,6094334.659,61920
2065,0,0, ,623439.9288,6094335.516,61950
2066,0,0, ,623469.9166,6094336.373,61980
